[Tue Jul 22 17:57:15.025877 2014] [:error] [pid 15282] [client 127.0.0.1:60992] PHP Notice:  Array to string conversion in /home/shikon/proj/csmv/app/Tygh/Registry.php on line 414, referer: http://csmv.int/install/index.php
[Tue Jul 22 17:57:15.026175 2014] [:error] [pid 15282] [client 127.0.0.1:60992] PHP  10. Tygh\\Languages\\Languages::saveLanguagesIntegrity() /home/shikon/proj/csmv/app/functions/fn.common.php:3941, referer: http://csmv.int/install/index.php
[Tue Jul 22 17:57:15.026190 2014] [:error] [pid 15282] [client 127.0.0.1:60992] PHP  11. __() /home/shikon/proj/csmv/app/Tygh/Languages/Languages.php:277, referer: http://csmv.int/install/index.php
[Tue Jul 22 17:57:15.026205 2014] [:error] [pid 15282] [client 127.0.0.1:60992] PHP  12. fn_get_lang_var() /home/shikon/proj/csmv/app/functions/fn.common.php:4690, referer: http://csmv.int/install/index.php
[Tue Jul 22 17:57:15.026222 2014] [:error] [pid 15282] [client 127.0.0.1:60992] PHP  13. Tygh\\Languages\\Values::getLangVar() /home/shikon/proj/csmv/app/functions/fn.common.php:594, referer: http://csmv.int/install/index.php
[Tue Jul 22 17:57:15.026238 2014] [:error] [pid 15282] [client 127.0.0.1:60992] PHP  14. Tygh\\Registry::cacheLevel() /home/shikon/proj/csmv/app/Tygh/Languages/Values.php:100, referer: http://csmv.int/install/index.php
[Tue Jul 22 20:36:29.999040 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP Notice:  Undefined index: fields in /home/shikon/proj/csmv/app/functions/fn.users.php on line 625, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.033788 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP Stack trace:, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.033859 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP   1. {main}() /home/shikon/proj/csmv/index.php:0, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.033879 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP   2. fn_dispatch() /home/shikon/proj/csmv/index.php:36, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.033938 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP   3. fn_run_controller() /home/shikon/proj/csmv/app/functions/fn.control.php:380, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.033960 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP   4. include() /home/shikon/proj/csmv/app/functions/fn.control.php:592, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.033976 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP   5. fn_update_user() /home/shikon/proj/csmv/app/controllers/frontend/profiles.php:73, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.033994 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP   6. fn_update_user_profile() /home/shikon/proj/csmv/app/functions/fn.users.php:1524, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.034011 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP   7. fn_store_profile_fields() /home/shikon/proj/csmv/app/functions/fn.users.php:1705, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.055865 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP Warning:  array_merge(): Argument #2 is not an array in /home/shikon/proj/csmv/app/functions/fn.users.php on line 627, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.055940 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP Stack trace:, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.055961 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP   1. {main}() /home/shikon/proj/csmv/index.php:0, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.055979 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP   2. fn_dispatch() /home/shikon/proj/csmv/index.php:36, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.055997 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP   3. fn_run_controller() /home/shikon/proj/csmv/app/functions/fn.control.php:380, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.056014 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP   4. include() /home/shikon/proj/csmv/app/functions/fn.control.php:592, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.056031 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP   5. fn_update_user() /home/shikon/proj/csmv/app/controllers/frontend/profiles.php:73, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.056048 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP   6. fn_update_user_profile() /home/shikon/proj/csmv/app/functions/fn.users.php:1524, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.056064 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP   7. fn_store_profile_fields() /home/shikon/proj/csmv/app/functions/fn.users.php:1705, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:36:30.056081 2014] [:error] [pid 16680] [client 127.0.0.1:34663] PHP   8. array_merge() /home/shikon/proj/csmv/app/functions/fn.users.php:627, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:49:56.204040 2014] [:error] [pid 19766] [client 127.0.0.1:34767] PHP Notice:  Undefined variable: profile_id in /home/shikon/proj/csmv/app/controllers/frontend/profiles.php on line 105, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:49:56.224947 2014] [:error] [pid 19766] [client 127.0.0.1:34767] PHP Stack trace:, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:49:56.225028 2014] [:error] [pid 19766] [client 127.0.0.1:34767] PHP   1. {main}() /home/shikon/proj/csmv/index.php:0, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:49:56.225057 2014] [:error] [pid 19766] [client 127.0.0.1:34767] PHP   2. fn_dispatch() /home/shikon/proj/csmv/index.php:36, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:49:56.225137 2014] [:error] [pid 19766] [client 127.0.0.1:34767] PHP   3. fn_run_controller() /home/shikon/proj/csmv/app/functions/fn.control.php:380, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:49:56.225178 2014] [:error] [pid 19766] [client 127.0.0.1:34767] PHP   4. include() /home/shikon/proj/csmv/app/functions/fn.control.php:592, referer: http://csmv.int/index.php?dispatch=profiles.add
[Tue Jul 22 20:53:58.437076 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP Notice:  Undefined index: fields in /home/shikon/proj/csmv/app/functions/fn.users.php on line 625, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.447782 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP Stack trace:, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.447833 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP   1. {main}() /home/shikon/proj/csmv/index.php:0, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.447853 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP   2. fn_dispatch() /home/shikon/proj/csmv/index.php:36, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.447871 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP   3. fn_run_controller() /home/shikon/proj/csmv/app/functions/fn.control.php:380, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.447889 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP   4. include() /home/shikon/proj/csmv/app/functions/fn.control.php:592, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.447907 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP   5. fn_update_user() /home/shikon/proj/csmv/app/controllers/frontend/profiles.php:73, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.447924 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP   6. fn_update_user_profile() /home/shikon/proj/csmv/app/functions/fn.users.php:1524, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.447942 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP   7. fn_store_profile_fields() /home/shikon/proj/csmv/app/functions/fn.users.php:1705, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.448112 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP Warning:  array_merge(): Argument #2 is not an array in /home/shikon/proj/csmv/app/functions/fn.users.php on line 627, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.448128 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP Stack trace:, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.448145 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP   1. {main}() /home/shikon/proj/csmv/index.php:0, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.448161 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP   2. fn_dispatch() /home/shikon/proj/csmv/index.php:36, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.448182 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP   3. fn_run_controller() /home/shikon/proj/csmv/app/functions/fn.control.php:380, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.448198 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP   4. include() /home/shikon/proj/csmv/app/functions/fn.control.php:592, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.448214 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP   5. fn_update_user() /home/shikon/proj/csmv/app/controllers/frontend/profiles.php:73, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.448230 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP   6. fn_update_user_profile() /home/shikon/proj/csmv/app/functions/fn.users.php:1524, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.448285 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP   7. fn_store_profile_fields() /home/shikon/proj/csmv/app/functions/fn.users.php:1705, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 20:53:58.448302 2014] [:error] [pid 16681] [client 127.0.0.1:34820] PHP   8. array_merge() /home/shikon/proj/csmv/app/functions/fn.users.php:627, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733104 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP Notice:  Undefined index: fields in /home/shikon/proj/csmv/app/functions/fn.users.php on line 625, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733199 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP Stack trace:, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733231 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP   1. {main}() /home/shikon/proj/csmv/index.php:0, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733250 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP   2. fn_dispatch() /home/shikon/proj/csmv/index.php:36, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733269 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP   3. fn_run_controller() /home/shikon/proj/csmv/app/functions/fn.control.php:380, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733286 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP   4. include() /home/shikon/proj/csmv/app/functions/fn.control.php:592, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733303 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP   5. fn_update_user() /home/shikon/proj/csmv/app/controllers/frontend/profiles.php:73, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733321 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP   6. fn_update_user_profile() /home/shikon/proj/csmv/app/functions/fn.users.php:1524, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733338 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP   7. fn_store_profile_fields() /home/shikon/proj/csmv/app/functions/fn.users.php:1705, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733486 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP Warning:  array_merge(): Argument #2 is not an array in /home/shikon/proj/csmv/app/functions/fn.users.php on line 627, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733504 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP Stack trace:, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733520 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP   1. {main}() /home/shikon/proj/csmv/index.php:0, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733537 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP   2. fn_dispatch() /home/shikon/proj/csmv/index.php:36, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733555 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP   3. fn_run_controller() /home/shikon/proj/csmv/app/functions/fn.control.php:380, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733571 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP   4. include() /home/shikon/proj/csmv/app/functions/fn.control.php:592, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733587 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP   5. fn_update_user() /home/shikon/proj/csmv/app/controllers/frontend/profiles.php:73, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733641 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP   6. fn_update_user_profile() /home/shikon/proj/csmv/app/functions/fn.users.php:1524, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733658 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP   7. fn_store_profile_fields() /home/shikon/proj/csmv/app/functions/fn.users.php:1705, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:09:00.733675 2014] [:error] [pid 19872] [client 127.0.0.1:34880] PHP   8. array_merge() /home/shikon/proj/csmv/app/functions/fn.users.php:627, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:11:14.384009 2014] [:error] [pid 19872] [client 127.0.0.1:34954] PHP Notice:  Undefined variable: profile_id in /home/shikon/proj/csmv/app/controllers/frontend/profiles.php on line 105, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:11:14.454642 2014] [:error] [pid 19872] [client 127.0.0.1:34954] PHP Stack trace:, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:11:14.454722 2014] [:error] [pid 19872] [client 127.0.0.1:34954] PHP   1. {main}() /home/shikon/proj/csmv/index.php:0, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:11:14.454743 2014] [:error] [pid 19872] [client 127.0.0.1:34954] PHP   2. fn_dispatch() /home/shikon/proj/csmv/index.php:36, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:11:14.454762 2014] [:error] [pid 19872] [client 127.0.0.1:34954] PHP   3. fn_run_controller() /home/shikon/proj/csmv/app/functions/fn.control.php:380, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:11:14.454811 2014] [:error] [pid 19872] [client 127.0.0.1:34954] PHP   4. include() /home/shikon/proj/csmv/app/functions/fn.control.php:592, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:14:34.065395 2014] [:error] [pid 19766] [client 127.0.0.1:35025] PHP Notice:  Undefined variable: profile_id in /home/shikon/proj/csmv/app/controllers/frontend/profiles.php on line 105, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:14:34.170942 2014] [:error] [pid 19766] [client 127.0.0.1:35025] PHP Stack trace:, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:14:34.171019 2014] [:error] [pid 19766] [client 127.0.0.1:35025] PHP   1. {main}() /home/shikon/proj/csmv/index.php:0, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:14:34.171042 2014] [:error] [pid 19766] [client 127.0.0.1:35025] PHP   2. fn_dispatch() /home/shikon/proj/csmv/index.php:36, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:14:34.171061 2014] [:error] [pid 19766] [client 127.0.0.1:35025] PHP   3. fn_run_controller() /home/shikon/proj/csmv/app/functions/fn.control.php:380, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:14:34.171078 2014] [:error] [pid 19766] [client 127.0.0.1:35025] PHP   4. include() /home/shikon/proj/csmv/app/functions/fn.control.php:592, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:16:06.161393 2014] [:error] [pid 17166] [client 127.0.0.1:35069] PHP Notice:  Undefined variable: profile_id in /home/shikon/proj/csmv/app/controllers/frontend/profiles.php on line 105, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:16:06.201655 2014] [:error] [pid 17166] [client 127.0.0.1:35069] PHP Stack trace:, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:16:06.201741 2014] [:error] [pid 17166] [client 127.0.0.1:35069] PHP   1. {main}() /home/shikon/proj/csmv/index.php:0, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:16:06.201761 2014] [:error] [pid 17166] [client 127.0.0.1:35069] PHP   2. fn_dispatch() /home/shikon/proj/csmv/index.php:36, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:16:06.201829 2014] [:error] [pid 17166] [client 127.0.0.1:35069] PHP   3. fn_run_controller() /home/shikon/proj/csmv/app/functions/fn.control.php:380, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:16:06.201849 2014] [:error] [pid 17166] [client 127.0.0.1:35069] PHP   4. include() /home/shikon/proj/csmv/app/functions/fn.control.php:592, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:17:33.447500 2014] [:error] [pid 19923] [client 127.0.0.1:35083] PHP Notice:  Undefined variable: profile_id in /home/shikon/proj/csmv/app/controllers/frontend/profiles.php on line 105, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:17:33.489442 2014] [:error] [pid 19923] [client 127.0.0.1:35083] PHP Stack trace:, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:17:33.489550 2014] [:error] [pid 19923] [client 127.0.0.1:35083] PHP   1. {main}() /home/shikon/proj/csmv/index.php:0, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:17:33.489575 2014] [:error] [pid 19923] [client 127.0.0.1:35083] PHP   2. fn_dispatch() /home/shikon/proj/csmv/index.php:36, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:17:33.489595 2014] [:error] [pid 19923] [client 127.0.0.1:35083] PHP   3. fn_run_controller() /home/shikon/proj/csmv/app/functions/fn.control.php:380, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:17:33.489613 2014] [:error] [pid 19923] [client 127.0.0.1:35083] PHP   4. include() /home/shikon/proj/csmv/app/functions/fn.control.php:592, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:18:33.267347 2014] [:error] [pid 19766] [client 127.0.0.1:35091] PHP Notice:  Undefined variable: profile_id in /home/shikon/proj/csmv/app/controllers/frontend/profiles.php on line 105, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:18:33.267450 2014] [:error] [pid 19766] [client 127.0.0.1:35091] PHP Stack trace:, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:18:33.267479 2014] [:error] [pid 19766] [client 127.0.0.1:35091] PHP   1. {main}() /home/shikon/proj/csmv/index.php:0, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:18:33.267497 2014] [:error] [pid 19766] [client 127.0.0.1:35091] PHP   2. fn_dispatch() /home/shikon/proj/csmv/index.php:36, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:18:33.267515 2014] [:error] [pid 19766] [client 127.0.0.1:35091] PHP   3. fn_run_controller() /home/shikon/proj/csmv/app/functions/fn.control.php:380, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:18:33.267533 2014] [:error] [pid 19766] [client 127.0.0.1:35091] PHP   4. include() /home/shikon/proj/csmv/app/functions/fn.control.php:592, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:20:43.866186 2014] [:error] [pid 16680] [client 127.0.0.1:35105] PHP Notice:  Undefined variable: profile_id in /home/shikon/proj/csmv/app/controllers/frontend/profiles.php on line 105, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:20:43.883806 2014] [:error] [pid 16680] [client 127.0.0.1:35105] PHP Stack trace:, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:20:43.883893 2014] [:error] [pid 16680] [client 127.0.0.1:35105] PHP   1. {main}() /home/shikon/proj/csmv/index.php:0, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:20:43.883914 2014] [:error] [pid 16680] [client 127.0.0.1:35105] PHP   2. fn_dispatch() /home/shikon/proj/csmv/index.php:36, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:20:43.883988 2014] [:error] [pid 16680] [client 127.0.0.1:35105] PHP   3. fn_run_controller() /home/shikon/proj/csmv/app/functions/fn.control.php:380, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:20:43.884008 2014] [:error] [pid 16680] [client 127.0.0.1:35105] PHP   4. include() /home/shikon/proj/csmv/app/functions/fn.control.php:592, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:23:52.948878 2014] [:error] [pid 16680] [client 127.0.0.1:35120] PHP Notice:  Undefined variable: profile_id in /home/shikon/proj/csmv/app/controllers/frontend/profiles.php on line 105, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:23:52.962651 2014] [:error] [pid 16680] [client 127.0.0.1:35120] PHP Stack trace:, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:23:52.962718 2014] [:error] [pid 16680] [client 127.0.0.1:35120] PHP   1. {main}() /home/shikon/proj/csmv/index.php:0, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:23:52.962758 2014] [:error] [pid 16680] [client 127.0.0.1:35120] PHP   2. fn_dispatch() /home/shikon/proj/csmv/index.php:36, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:23:52.962811 2014] [:error] [pid 16680] [client 127.0.0.1:35120] PHP   3. fn_run_controller() /home/shikon/proj/csmv/app/functions/fn.control.php:380, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:23:52.962835 2014] [:error] [pid 16680] [client 127.0.0.1:35120] PHP   4. include() /home/shikon/proj/csmv/app/functions/fn.control.php:592, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
[Tue Jul 22 21:24:45.091293 2014] [:error] [pid 17168] [client 127.0.0.1:35125] PHP Notice:  Undefined variable: profile_id in /home/shikon/proj/csmv/app/controllers/frontend/profiles.php on line 105, referer: http://csmv.int/index.php?dispatch=profiles.add&profile_id=
